Date Created,Number of Likes,Source of Tweet,Tweets
2015-01-04 15:36:51+00:00,1,twitterfeed,#EinsatzNews Wohnungsbrand in Westend: Es brannte die Küche in einer Wohnung http://t.co/5UcI2uNVhq
2015-01-04 15:36:50+00:00,0,twitterfeed,#EinsatzNews Kellerbrände in Lichtenrade: Zwei Brände in Wohngebäuden innerhalb einer Stunde - schnelles Eingr... http://t.co/XwzieKagB9
2015-01-03 20:33:44+00:00,2,twitterfeed,#EinsatzNews Brand in Marienfelde: Doppelhaushälfte brannte http://t.co/g7rc4GxqOy
2015-01-03 19:52:38+00:00,0,twitterfeed,#EinsatzNews Brand in Lichtenberg: Abrissgebäude brannte - Einsturz von Dachstuhl und Zwischendecken http://t.co/XpOO3Q5LR2
2015-01-01 20:19:44+00:00,1,twitterfeed,#EinsatzNews Einsätze der Silvesternacht 2014: Kurzer Überblick über die Einsätz zum Jahreswechsel http://t.co/9ODJjk2kX9
2015-01-01 20:19:44+00:00,1,twitterfeed,#EinsatzNews Dachstuhlbrand in Wilmersdorf: Brand am Neujahrsmorgen in Wilmersdorf http://t.co/UOsbyaKGCK
2015-01-01 05:44:54+00:00,6,Twitter Web Client,In der Uhlandstraße hat die #BerlinerFeuerwehr auf Brand 10 erhöht. #BFwSilvester
2015-01-01 05:34:46+00:00,9,Twitter for iPhone,#BerlinerFeuerwehr hat auf Brand 8 erhöht. #BFwSilvester http://t.co/u8bzkXOuYi
2015-01-01 05:12:54+00:00,4,Twitter for iPhone,#BerlinerFeuerwehr in der Uhlandstraße http://t.co/yMcgtDZjWC
2015-01-01 04:55:59+00:00,1,Twitter Web Client,Die #BerlinerFeuerwehr fährt zum Gebäudebrand in die Uhlandstr. #BFwSilvester
2015-01-01 03:48:24+00:00,4,Twitter Web Client,#BerlinerFeuerwehr versorgt zwei verletzte nach Schusswechsel in der Reinickendorfer Str. / #Wedding #BFwSilvester
2015-01-01 03:37:16+00:00,4,Twitter Web Client,"Die aktuellen Zahlen (Stand 4:00 Uhr) von der #Welcome2015 Party.
303 Hilfeleistungen, 34 Einsätze, 19 Transporte #BFwSilvester"
2015-01-01 02:45:17+00:00,1,Twitter Web Client,Es gab 34 Einsätze auf der #Welcome2015 am Brandenburger Tor und es erfolgten 19 Transporte #BFwSilvester #BerlinerFeuerwehr
2015-01-01 02:15:56+00:00,11,Twitter Web Client,In der Zeit von 19:00 - 03:00 Uhr hat die #BerlinerFeuerwehr 1013 Alarme bewältigt. #BFwSilvester
2015-01-01 00:56:34+00:00,2,Twitter Web Client,Lauben Brand in der Mahlower Straße in Köpenick #BFwSilvester #BerlinerFeuerwehr
2015-01-01 00:45:09+00:00,6,Twitter for iPhone,Die #BerlinerFeuerwehr in der Müllerstraße im Wedding beim Brand 6 #BFwSilvester http://t.co/hXndZOaJLz
2015-01-01 00:40:47+00:00,1,Twitter Web Client,ein verletzter Kamerad beim Brand in der Emser Str. Neukölln
2015-01-01 00:38:47+00:00,2,Twitter Web Client,Keller Brand in der Pillnitzer Weg #BFwSilvester #BerlinerFeuerwehr
2015-01-01 00:24:41+00:00,3,Twitter Web Client,DLK 1600 mit Pyro Artikeln beschossen und beschädigt und muss getauscht werden. #BerlinerFeuerwehr #BFwSilvester
2015-01-01 00:03:39+00:00,18,Twitter for iPhone,Bild aus der Müllerstraße im Wedding! #BFwSilvester #BerlinerFeuerwehr http://t.co/V4stSIuGrj
2014-12-31 23:54:54+00:00,1,Twitter for iPhone,Brand Dach in der Müllerstraße #BFwSilvester
2014-12-31 23:13:17+00:00,9,Twitter for iPhone,Die #BerlinerFeuerwehr hatte zwischen 19:00 &amp; 00:00 Uhr 354 Einsätze! #BFwSilvester
2014-12-31 22:52:06+00:00,17,Twitter for iPhone,Alle Plätze in der Leitstelle sind besetzt! #BerlinerFeuerwehr #BFwSilester http://t.co/mooqFRPpXL
2014-12-31 22:38:44+00:00,8,Twitter Web Client,Noch immer gibt es keine großen Einsatzstellen. #BerlinerFeuerwehr #BFwSilvester
2014-12-31 21:31:39+00:00,7,Twitter Web Client,Die Lage im Moment ist verhältnismäßig ruhig! #BerlinerFeuerwehr #BFwSilvester
2014-12-30 14:43:51+00:00,0,twitterfeed,#EinsatzNews Dachstuhlbrand in Moabit: Brand durch Einrichtungsgegenstände http://t.co/exmWoOoOf9
2014-12-29 12:17:14+00:00,3,twitterfeed,#Aktuelles Aufstellung der Berliner Feuerwehr zum Jahreswechsel: Landesbranddirektor Gräfling informiert über ... http://t.co/WQZwY5vOkO
2014-12-29 08:02:42+00:00,1,twitterfeed,#EinsatzNews Küchenbrand im Prenzlauer Berg: Eine Person erleidet Rauchgasvergiftung. http://t.co/TCq1yLFvqp
2014-12-26 14:35:51+00:00,1,twitterfeed,#EinsatzNews Brand in Reinickendorf: Zimmer ausgebrannt - Bewohner hatte sich selbst in Sicherheit gebracht http://t.co/GfG5tO506g
2014-12-26 13:54:31+00:00,1,twitterfeed,#EinsatzNews Bootsbrand in Haselhorst: Anrufer meldeten eine Explosion - eine Person schwer verletzt http://t.co/01PEsuY7zo
2014-12-24 12:06:30+00:00,2,twitterfeed,#EinsatzNews Wohnungsbrand zerstört friedliches Weihnachtsfest: 15 Personen in Sicherheit gebracht http://t.co/5OvphAqwGu
2014-12-24 08:03:57+00:00,1,twitterfeed,#EinsatzNews Verkehrsunfall in Buchholz: Pkw in Panke gefahren - Rüstgruppe mit Kranwagen im Einsatz http://t.co/DsvvKTwXGV
2014-12-22 21:08:59+00:00,0,twitterfeed,#EinsatzNews Brand auf Weihnachtsmarkt: Brand zerstört Teile des Weihnachtsmarktes am Alexanderplatz http://t.co/KMmx158WYi
2014-12-22 03:29:49+00:00,1,twitterfeed,#EinsatzNews Großbrand in Wedding: Mehrere Geschäfte ausgebrannt - rund 100 Einsatzkräfte über 10 Stunden tätig http://t.co/1c9UPe7UfI
2014-12-20 21:52:43+00:00,1,twitterfeed,#EinsatzNews Brand in Staaken: Es brannte eine Wohnung im 8. OG eines Hochhauses http://t.co/Z7ELCj6BN8
2014-12-20 15:40:10+00:00,0,twitterfeed,#EinsatzNews Brand in Prenzlauer Berg: Wohnungsbrand im 4. Obergeschoss - Ausbreitung auf das Dach verhindert http://t.co/4PHW1oyaWK
2014-12-19 04:23:19+00:00,1,twitterfeed,#EinsatzNews Dachstuhlbrand in Kreuzberg: Es brannte auf dem Dach eines Wohngebäudes http://t.co/pPAakAUooN
2014-12-19 04:23:19+00:00,1,twitterfeed,#EinsatzNews Verkehrsunfall in Spandau: Zwei Fahrzeuge fuhren frontal ineinander http://t.co/XN4ZM7LCIL
2014-12-19 04:23:19+00:00,1,twitterfeed,#EinsatzNews Dachstuhlbrand in Steglitz: Schnelles Eingreifen verhinderte Brandausbreitung trotz kritischer Ve... http://t.co/25n1X23Icy
2014-12-19 03:05:06+00:00,1,twitterfeed,#EinsatzNews Gasausströmung in Mitte: Beschädigte Gasleitung in einer Wohnung http://t.co/xtRId8oUPJ
2014-12-19 02:25:18+00:00,1,twitterfeed,#EinsatzNews Unfall zwischen Pkw und Tram in Marzahn: Straßenbahn entgleist - drei Verletzte http://t.co/3pTq7CHtgy
2014-12-18 13:27:31+00:00,0,twitterfeed,#EinsatzNews Kellerbrand in Neukölln: Joseph-Schmidt-Straße. Starke Verrauchung. Fünf Personen in Krankenhäuse... http://t.co/gSklXGUZ15
2014-12-18 07:43:10+00:00,0,twitterfeed,#EinsatzNews Kellerbrand in Neukölln: Starke Verrauchung im Treppenraum. http://t.co/mb1wVQFfz6
2014-12-17 10:13:21+00:00,1,twitterfeed,#EinsatzNews Erhöhte CO Konzentration in Schöneberger Wohnung: Fünf Personen ins Krankenhaus transportiert http://t.co/FEKHSJV3qh
2014-12-17 10:13:21+00:00,1,twitterfeed,#EinsatzNews Holzbaracke brannte in ganzer Ausdehnung: Brandübergriff auf benachbarte Holzbauten wurde verhindert. http://t.co/GYc68zCtGR
2014-12-13 22:40:42+00:00,1,twitterfeed,"#EinsatzNews Brand in Schmargendorf: Wohnungsbrand im Mehrfamilienhaus mit Überschlag in das Dach -
eine Perso... http://t.co/LlmPVWcKhb"
2014-12-12 10:20:24+00:00,0,twitterfeed,#EinsatzNews Heizöl im Teltowkanal: Gerissene Kammer eines Tankwagens verursacht Gewässerverschmutzung. http://t.co/hXFSIN8mFS
2014-12-10 10:35:12+00:00,0,twitterfeed,#EinsatzNews Feuer in Reinickendorf: Eine leblose Person http://t.co/YVw4aSDoIO
2014-12-09 13:50:27+00:00,2,twitterfeed,#EinsatzNews Höhenrettung unterstützt Rettungsdienst: Notfallpatient an Hausfassade abgeseilt http://t.co/1VEOHqVOKz
2014-12-04 11:31:01+00:00,1,twitterfeed,#EinsatzNews Dachstuhlbrand in Moabit: Zimmerbrand im vierten Obergeschoss mit Durchbrand ins Dach http://t.co/r0gmx4Oz3i
2014-12-02 11:34:18+00:00,1,twitterfeed,#EinsatzNews Pkw stürzte von der Brücke: Feuerwehtaucher befreiten zwei Personen aus gesunkenem Fahrzeug http://t.co/g5JxhYs8MQ
2014-12-02 11:12:49+00:00,1,twitterfeed,"#Aktuelles Feuerwehr kürt die „Engel der Großstadt“: Taten von 17 ""Engeln"" wurden ausgezeichnet http://t.co/hE0Q0x5eNa"
2014-12-01 14:32:11+00:00,0,twitterfeed,#EinsatzNews Unterspülter Straßenbaum: 30 Meter Robinie abgetragen http://t.co/ymXrZu8lrT
2014-11-28 12:51:40+00:00,1,twitterfeed,#Aktuelles Vorweihnachtszeit – sichere Zeit: Sicherheitstipps für eine sichere Vorweihnachtszeit http://t.co/4bgDpa7hDf
2014-11-28 00:44:00+00:00,2,twitterfeed,#EinsatzNews Brand in Rudow: Brand einer Sauna mit Ausbreitung auf den Dachstuhl http://t.co/SDoGBmLbvi
2014-11-25 12:54:20+00:00,1,twitterfeed,#EinsatzNews Supermarkt im Vollbrand: S-Bahnverkehr musste durch starke Rauchentwicklung eingestellt werden http://t.co/1BAtRQARMI
2014-11-24 16:18:05+00:00,1,twitterfeed,#Aktuelles 15. Rettungsdienstsymposium ein voller Erfolg: Mehr als 1000 Teilnehmer besuchten die größte Verans... http://t.co/mCbwkODRpg
2014-11-23 18:15:08+00:00,5,twitterfeed,#Aktuelles Totengedenken am Feuerwehrehrenmal: Die Feuerwehren Berlins gedenken den Verstorbenen http://t.co/YndxteQuhR
2014-11-23 03:29:11+00:00,1,twitterfeed,"#Veranstaltung Kranzniederlegung am Feuerwehrehrenmal: 23.11.2014   10:00- 11:30Ort:Feuerwehrehrenmal, Mariann... http://t.co/YwntuJkaWQ"
2014-11-20 14:43:38+00:00,1,twitterfeed,#EinsatzNews Brand in einem Müllraum: Aus ungeklärter Ursache mehrere Mülltonnen in Brand http://t.co/rkeu7qmzA3
2014-11-19 15:27:16+00:00,7,twitterfeed,#Aktuelles Im Gefahrenfall schneller und besser informiert: BVG installiert Warnsystem KATWARN –Fahrgäste werd... http://t.co/0rZHp4lFOB
2014-11-18 13:39:22+00:00,2,twitterfeed,#Aktuelles Verleihung des KatSchutz Ehrenzeichen der Stufe 1: 65 Freiwillige Feuerwehrfrauen und -männer wurde... http://t.co/EPyUavKp6W
2014-11-18 09:27:55+00:00,1,twitterfeed,#EinsatzNews Seuchenalarm in Neukölln: Patient wird unter hohen Sicherheitsmaßnahmen ins Krankenhaus transportiert http://t.co/cYCV3ydvU0
2014-11-13 14:27:56+00:00,1,twitterfeed,#Aktuelles Schlüsselübergabe in Pankow: Offizielle Übergabe des Wachneubaus an die Berliner Feuerwehr http://t.co/jtmblIBAkW
2014-11-13 08:22:42+00:00,0,twitterfeed,#Aktuelles Auszeichnung für verdienstvolle ehrenamtliche Tätigkeit: Feierstunde zur Verleihung des Katastrophe... http://t.co/zapUt0tFs8
2014-11-10 13:03:14+00:00,0,twitterfeed,#EinsatzNews Laubenbrand in Schmargendorf: Eine leblose Person. http://t.co/gF47smMNlR
2014-11-10 11:04:49+00:00,0,twitterfeed,#Aktuelles ITLS-Advanced Kurs der BFRA: Praxistraining Lebensrettung bei Schwerverletzten http://t.co/RFfH1QDXxY
2014-11-09 06:36:07+00:00,4,twitterfeed,"#Aktuelles Ein historischer Tag, der 9. November 1989: Erinnerungen zum Jubiläum des Mauerfalls http://t.co/NDHC0MkHVN"
2014-11-06 07:20:05+00:00,0,twitterfeed,#EinsatzNews Wohnungsbrand in Tempelhof: Brandausbreitung ins Dach wude verhindert. http://t.co/efObZ8LfMC
2014-11-05 09:16:42+00:00,0,twitterfeed,#EinsatzNews Kellerbrand in Marienfelde: Starke Rauchentwicklung. Keine verletzten Personen. http://t.co/E7HCI1PYEA
2014-11-02 23:05:13+00:00,0,twitterfeed,#Aktuelles Traditioneller Wannseelauf bei bestem Herbstwetter: 106 Läufer waren am Start http://t.co/x1YzRb9LrV
2014-11-02 10:54:03+00:00,1,twitterfeed,#EinsatzNews Brennender Reisebus in Moabit: Bus durch Brand völlig zerstört http://t.co/wIpwNeB1ue
2014-11-01 16:14:35+00:00,0,twitterfeed,#EinsatzNews Sechs Verletzte bei schwerem Verkehrsunfall: PKW fährt in Menschengruppe http://t.co/6LZ22Me71k
2014-10-31 14:47:44+00:00,1,twitterfeed,#EinsatzNews Jugendlicher bei Brand von Passant gerettet: Es brannten Einrichtungsgegenstände im Erdgeschoss http://t.co/Hq3R22DP7f
2014-10-30 11:39:19+00:00,0,twitterfeed,#Aktuelles Erste Notfallsanitäter an der BFRA ausgebildet: Erfolgreich beendeten sechs Rettungsassistenten die... http://t.co/Egh2qUQcN5
2014-10-30 11:29:03+00:00,2,twitterfeed,#PI Erste Notfallsanitäter an der BFRA ausgebildet: Erfolgreich beendeten sechs Rettungsassistenten die 480-st... http://t.co/fKtJ68tUs9
2014-10-22 22:20:12+00:00,2,twitterfeed,#EinsatzNews Baum auf Lkw: Feuerwehr war 3 Stunden im Einsatz http://t.co/QU4dQSpUE3
2014-10-21 13:53:16+00:00,2,twitterfeed,#Aktuelles Großübung im Tunnel Tegel Ortskern: 90 Einsatzkräfte proben den Ernstfall http://t.co/loCwpltrIh
2014-10-20 13:33:31+00:00,2,twitterfeed,#EinsatzNews PKW aus Schifffahrtskanal geborgen: Herrenloses Fahrzeug geborgen http://t.co/nRSvWPZ2uj
2014-10-20 13:00:30+00:00,3,twitterfeed,#Aktuelles BSB-Übung 2014 in Lehnin: 250 Freiwillige Feuerwehrleute üben den Katastrophenfall http://t.co/HRDLTA8Hpz
2014-10-20 08:05:14+00:00,3,twitterfeed,"#EinsatzNews Rollstuhlfahrer kippt in die: Straße: Betckestr.Ortsteil: Spandau
 
Eingesetzte Kräfte: 1 LHF, 1... http://t.co/S8mUJLqvKZ"
2014-10-19 20:51:30+00:00,1,twitterfeed,#EinsatzNews Brand in Mariendorf: Türen und Fenster durch Explosion herausgedrückt http://t.co/PPexoMR7qM
2014-10-14 14:01:31+00:00,0,Twitter Web Client,@jacksonbln86 Brandursachenermittlung ist immer Sache der @polizeiberlin
2014-10-11 19:42:27+00:00,2,twitterfeed,#EinsatzNews Brand in Friedenau: Einsatz dauerte über 15 Stunden http://t.co/56dvAT3oUc
2014-10-09 14:09:12+00:00,1,twitterfeed,#Veranstaltung Tag der offenen Tür der Freiwilligen und Jugendfeuerwehr Mitte: 11.10.2014   10:00- 18:00Ort:Li... http://t.co/JLVSjkxVBi
2014-10-08 23:01:03+00:00,0,twitterfeed,"#RD-Fortbildung 8. Kindernotfallmedizinische Fortbildung: 15.10.2014   18:15- 20:30Ort:St. Joseph Krankenhaus,... http://t.co/RueE9e1aXP"
2014-10-08 12:32:06+00:00,1,twitterfeed,#Aktuelles Fünf neue Führungskräfte: Vier Brandoberinspektor-Anwärter und eine Brandoberinspektor-Anwärterin l... http://t.co/eOKhJT7FCi
2014-10-07 22:14:14+00:00,0,twitterfeed,#RD-Fortbildung Entzündliche Herzerkrankungen: 08.10.2014   16:00- 17:45Ort:Vivantes Klinikum Hellersdorf[mehr... http://t.co/GZ2tLeoawv
2014-10-06 10:35:41+00:00,0,twitterfeed,#Aktuelles Wenn die Stadt Stress hat: LBD Gräfling war Podiumsgast beim Treffpunkt WissensWerte der Technologi... http://t.co/NVrhqg3YDC
2014-09-30 14:00:13+00:00,0,twitterfeed,#EinsatzNews Einsatz der Höhenrettung in Tegel: Defekter Reinigungsturm verletzt drei Menschen http://t.co/9g9FDhoQM9
2014-09-29 08:12:53+00:00,1,twitterfeed,#EinsatzNews Wohnungsbrand in Kreuzberg: 35 Personen wurden von der Feuerwehr in Sicherheit gebracht http://t.co/12vmdq4zvs
2014-09-25 20:13:37+00:00,1,Twitter for iPad,@Bike_Lin Möchten Sie den Vorfall an zentrale.beschwerdestelle@berliner-feuerwehr.de melden?
2014-09-25 09:51:48+00:00,1,twitterfeed,#EinsatzNews Zwei Verletzte bei Wohnungsbrand: Es brannte eine Wohnung in ganzer Ausdehnung http://t.co/6nAsAFx3SH
2014-09-24 12:49:03+00:00,2,Twitter Web Client,Test beendet! Danke für das Feedback. Wir haben das Problem gelöst. Jetzt sollte alles funktionieren.
2014-09-24 10:51:42+00:00,1,Twitter Web Client,Uns wird berichtet es gibt Probleme mit den Links in unseren Tweets. Geht es bei Ihnen? Test - http://t.co/HE1KRcUWeu http://t.co/DjYJRz8Yuk
2014-09-24 09:23:05+00:00,1,twitterfeed,#Aktuelles Berliner Feuerwehrfußballer holen den Titel: 14. Deutsche Feuerwehr Fußballmeisterschaft in Bremerhaven http://t.co/5HLBUbeFmO
2014-09-24 08:36:11+00:00,1,Twitter Web Client,@osiosi Gerne! http://t.co/r421FXlVpc
2014-09-24 06:55:31+00:00,0,twitterfeed,#EinsatzNews PKW kippt von der Fähre: Feuerwehrtaucher bergen Fahrzeug  aus der Havel http://t.co/HE1KRcUWeu
2014-09-24 06:16:54+00:00,1,twitterfeed,#EinsatzNews Feuer in Staaken: Leer stehendes Holzhaus im Vollbrand http://t.co/QTUWPHg893
2014-09-23 14:01:56+00:00,0,Twitter Web Client,In unserem Archiv http://t.co/0K9kS83S4L   finden Sie nach wie vor alle Einsätze.
2014-09-23 13:58:27+00:00,0,Twitter Web Client,Durch Updatearbeiten an unserem CMS führen Links in alten Tweets nicht mehr ans gewünschte Ziel. Wir bitten um Verständnis.
2014-09-22 12:22:17+00:00,0,twitterfeed,#EinsatzNEWS Vier Verletzte nach Verfolgungsjagd: Schwer verletzte Person aus Auto befreit http://t.co/2euMV2LhQL
2014-09-22 11:07:28+00:00,0,twitterfeed,#EinsatzNEWS 7 Brände in 12 Stunden: Brandtoter in Friedrichsfelde und sechs weitere Brände http://t.co/Sye0ft0zaw
2014-09-20 22:37:25+00:00,1,twitterfeed,#Veranstaltung 112 Jahre Freiwillige Feuerwehr Berlin Hellersdorf: 27.09.2014   10:00- 23:00Ort:Hellersdorfer ... http://t.co/HBK6o56g6f
2014-09-19 12:44:02+00:00,0,twitterfeed,#EinsatzNEWS 7 Brände in 12 Stunden: Brandtoter in Friedrichsfelde und sechs weitere Brände http://t.co/bKidDcuM03
2014-09-16 22:43:02+00:00,0,twitterfeed,#RD-Fortbildung Internistische Krankheitsbilder im Rettungsdienst: 24.09.2014   15:30- 16:00Ort:Evangelisches ... http://t.co/sd7EBq5DXV
2014-09-16 21:38:13+00:00,0,twitterfeed,#EinsatzNEWS Gasausströmung in Gesundbrunnen: Unbekannter Täter manipulierte eine Gasleitung http://t.co/SjzEdRKScL
2014-09-16 12:19:50+00:00,0,twitterfeed,#EinsatzNEWS LKW beschädigt Gassäule: Gasaustritt verursacht kilometerlange Staus http://t.co/6nDffxyCiV
2014-09-15 02:47:07+00:00,1,twitterfeed,#Veranstaltung 10 Jahre Feuerwache Tiergarten: 20.09.2014   14:00- 18:00Ort:Elisabeth-Abegg-Str.210557 Berlin[... http://t.co/pLnEujgbiH
2014-09-15 00:42:51+00:00,1,twitterfeed,#EinsatzNEWS Baum drohte auf Straße zu stürzen: Rüstgruppe 3 Stunden im Einsatz http://t.co/mshotUwC2K
2014-09-14 14:36:47+00:00,0,twitterfeed,"#Veranstaltung 7. Hoffest der Freiwilligen Feuerwehr Berlin-Marzahn: 13.09.2014Enddatum:  - 14.09.2014  
     ... http://t.co/WrrUmHUPwC"
2014-09-11 22:20:38+00:00,0,twitterfeed,#RD-Fortbildung Medizinrechtliche Aspekte der Notfallversorgung: 16.09.2014   18:00- 21:00Ort:Vivantes Kliniku... http://t.co/Q21GnDmsUN
2014-09-11 05:51:59+00:00,1,twitterfeed,#EinsatzNEWS Brand im Müllraum verraucht Hochhaus: Eine Person vom Dach in Sicherheit gebracht http://t.co/tiYypfm69q
2014-09-10 22:08:18+00:00,1,twitterfeed,#RD-Fortbildung 15. Berliner Katastrophenschutzforum: 11.09.2014   08:30- 16:30Ort: WISTA-Tagungszentrum Adler... http://t.co/KTkgF99I0f
2014-09-10 17:29:27+00:00,1,Twitter for iPhone,Es ist angekuppelt! http://t.co/megJ54IAOU
2014-09-10 17:20:47+00:00,1,Twitter for iPhone,Es spricht der Landesbranddirektor Wilfried Gräfling. http://t.co/rAMSKJWcMB
2014-09-10 16:51:24+00:00,1,Twitter for iPhone,Wir freuen uns den Parlamentarischen Abend des DFV zu Gast auf der FW Tiergarten zu haben. http://t.co/F7jJ6biAjU
2014-09-09 22:24:44+00:00,0,twitterfeed,"#RD-Fortbildung Neues vom ESC: 10.09.2014   16:00- 16:30Ort:Vivantes Klinikum Hellersdorf[mehr]
         http://t.co/WzgcFOTaTv"
2014-09-09 12:20:51+00:00,0,twitterfeed,#PI Bist du tough genug?: 700 internationale Feuerwehrleute treten auf der Berlin Firefighter Combat Challenge... http://t.co/mW9dqkMNI1
2014-09-08 20:29:13+00:00,0,twitterfeed,#EinsatzNEWS Wohnungsbrand in Westend: Es brannte eine Wohnung im Hochhaus http://t.co/MGY0PbOqs4
2014-09-07 12:26:55+00:00,0,twitterfeed,"#Veranstaltung 13. Pankower Feuerwehrtage: 12.09.2014Enddatum:  - 13.09.2014  
        Ort:FF PankowStiftsweg ... http://t.co/DKxAZsEFYG"
2014-09-04 13:15:30+00:00,0,twitterfeed,#EinsatzNEWS Einsatz der Höhenrettung in Mitte: Notfallpatient aus dem Dachgeschoss eines Verwaltungsgebäudes ... http://t.co/CE8WXpmEN4
2014-09-03 22:19:49+00:00,0,twitterfeed,#RD-Fortbildung Notfallvorsorge in Berliner Kliniken: 09.09.2014   17:00- 17:30Ort:Vivantes Aroser Allee 72-76... http://t.co/YAFCwyW24j
2014-08-28 22:10:55+00:00,0,twitterfeed,"#RD-Fortbildung Synkope: 03.09.2014   14:15- 15:45Ort:Vivantes Klinikum Hellersdorf[mehr]
         http://t.co/P3zRE34bUK"
2014-08-27 08:55:59+00:00,0,twitterfeed,#Veranstaltung Tag der offenen Tür bei der Freiwilligen Feuerwehr Karlshorst: 06.09.2014   10:00- 20:00Ort:Feu... http://t.co/bvKM4Qe3e4
2014-08-26 22:21:23+00:00,1,twitterfeed,"#RD-Fortbildung Die Galle: 28.08.2014   18:00- 18:30Ort:Krankenhaus Bethel Berlin[mehr]
         http://t.co/w5VVaom6wE"
2014-08-25 08:07:36+00:00,0,twitterfeed,#Veranstaltung Pensionärstreffen: 25.08.2014   15:00- 15:30Ort:Feuerwache WannseeKronprinzessinnenweg 2014109 ... http://t.co/Hit6fjkZyz
2014-08-24 21:14:31+00:00,1,twitterfeed,"#EinsatzNEWS Wohnungsbrand in Charlottenburg: Starke Rauchentwicklung, 4 Personen in Sicherheit gebracht http://t.co/gqui5ZxCs6"
2014-08-19 22:28:05+00:00,1,twitterfeed,#RD-Fortbildung Neugeborenenversorgung: 26.08.2014   19:00- 20:00Ort:Bundeswehrkrankenhaus BerlinScharnhorstst... http://t.co/cAuWm7F4fr
2014-08-19 14:33:32+00:00,1,twitterfeed,#PI Ebolaverdachtsfall in Berlin: Berliner Feuerwehr transportiert Patientin auf die Infektionsstation der Charité. http://t.co/kON8Dw1MLV
2014-08-19 13:52:04+00:00,3,twitterfeed,#EinsatzNEWS Ebolaverdachtsfall in Berlin: Berliner Feuerwehr transportiert Patientin auf die Infektionsstatio... http://t.co/yawsiPw7Pl
2014-08-14 12:49:01+00:00,0,twitterfeed,#EinsatzNEWS Rettung einer überschweren Person: Schaffung des Tranportwegs mit schwerem Gerät. http://t.co/Utd8AN4xBs
2014-08-13 22:01:12+00:00,0,twitterfeed,"#RD-Fortbildung Kindernotfälle: 19.08.2014   18:00- 21:00Ort:DRK Klinikum Köpenick[mehr]
         http://t.co/gRbfmb7nME"
2014-08-12 08:07:46+00:00,1,twitterfeed,#EinsatzNEWS Brand in Kreuzberg: Brand einer im Rohbau befindlichen Moschee im Hinterhof http://t.co/xBpDCnsBZN
2014-08-11 02:50:33+00:00,1,twitterfeed,#EinsatzNEWS Ehemaliger Berliner Freizeitpark in Flammen: schwierige Wasserversorgung im ehemaligen Freizeitpa... http://t.co/Iso6nsepT6
2014-08-07 09:31:59+00:00,1,twitterfeed,"#RD-Fortbildung ...rund um Knochen: 13.08.2014   16:00- 19:30Ort:Vivantes Klinikum Hellersdorf[mehr]
         http://t.co/Svf4pAnTTF"
